bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
9.0921278,38.926647,1,3,1,15,1,1,5,1,,,,,5,,2,,3,3,2,,1,2,2,1,1,5,2,3,8,1,10,5,4,3,90,90,15,15,-888,2,2,-888,1,.5,10,2,2,-888,2,1999
9.0895882,38.927303,1,3,1,22,1,1,4,1,,,,,1,2,1,2,2,-888,1,3,1,2,2,1,1,1,2,15,6,1,7,5,2,2,120,120,5,15,60,1,2,2,2,2,60,2,2,5,2,2000
9.0953999,38.92572,2,3,1,15,1,1,5,1,,,,,1,2,2,,1,-888,1,2,1,2,2,2,,,,,,3,7,5,4,3,-888,-888,15,15,60,2,3,-888,1,-888,,2,4,2,2,2001
9.0889406,38.923725,1,2,1,15,2,2,2,1,,,,,1,2,1,2,4,10,1,3,1,2,2,1,1,1,1,10,8,1,7,5,4,3,-888,-888,10,10,-888,1,2,2,2,2,15,2,2,-888,3,2002
9.0903301,38.922867,1,2,1,5,2,2,4,1,,,,,1,2,1,4,4,90,1,4,4,2,2,1,1,1,2,10,4,1,6,5,4,3,120,120,15,-888,60,1,2,1,1,2,15,2,1,1,1,2003
9.0898209,38.913872,1,2,1,2,1,2,4,1,,,,,1,2,2,,2,-888,2,,1,2,2,1,1,5,1,1,12,1,1,5,5,3,120,120,15,15,90,1,.0020000001,5,2,2,10,2,2,2,3,2004
9.0878553,38.926884,2,3,1,20,1,1,5,1,,,,,1,3,2,,3,5,2,,1,2,2,2,,,,,,4,7,5,5,3,90,90,10,10,60,1,3,3,2,.0049999999,4,2,4,-888,3,2005
9.3287573,38.615627,9,3,2,,2,2,5,1,,,,,1,1,2,,3,2,2,,1,2,2,2,,,,,,4,10,5,4,3,360,-888,180,-888,-888,1,-888,4,1,1,10,2,2,1,3,2006
9.3118258,38.61092,9,3,2,,2,1,5,1,,,,,1,1,2,,3,2,2,,1,2,2,2,,,,,,4,10,4,3,3,-888,-888,5,-888,-888,2,8,-888,2,3,30,-888,-888,-888,-888,2007
9.324873,38.612015,9,3,2,,2,1,5,1,,,,,1,1,2,,3,2,2,,1,2,2,1,1,-999,2,10,12,1,10,5,3,2,-888,-888,120,-888,-888,1,9,2,1,.0020000001,5,3,3,-888,3,2008
9.3452196,38.618778,8,3,2,,2,1,5,1,,,,,1,1,2,,3,-888,2,,1,2,2,2,,,,,,4,10,5,4,3,120,-888,60,120,120,1,10,-888,1,2,30,2,3,3,2,2009
9.3422251,38.617828,8,3,2,,2,2,5,1,,,,,1,2,2,,4,-888,2,,1,2,2,2,,,,,,4,6,5,4,3,180,-888,120,-888,180,1,9,2,1,2,20,2,2,2,2,2010
9.3359594,38.620464,8,3,2,,1,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,4,7,4,3,2,-888,-888,90,-888,-888,1,9,1,2,1,30,2,2,-888,2,2011
9.3526783,38.616447,2,3,2,,2,2,3,1,,,,,5,,2,,3,-888,2,,1,2,2,2,,,,,,4,10,5,4,3,-888,-888,180,-888,-888,1,9,2,1,1,20,2,2,3,2,2012
9.3512402,38.615273,2,3,2,,2,1,5,1,,,,,1,1,2,,3,2,2,,1,2,2,2,,,,,,1,10,5,4,3,120,-888,15,-888,-888,1,9,2,1,3,60,2,3,3,2,2013
9.3523178,38.608978,2,3,2,,2,1,5,1,,,,,1,1,2,,3,-888,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,180,180,-888,1,10,2,1,3,60,2,3,1,3,2014
9.3520699,38.609661,2,3,2,,1,2,4,1,,,,,5,,2,,3,-888,2,,1,2,2,2,,,,,,4,7,5,4,3,-888,-888,10,-888,-888,2,9,-888,1,3,30,2,3,3,2,2015
9.2914696,38.568287,2,3,2,,1,1,5,1,,,,,1,3,2,,3,-888,2,,4,2,2,1,1,5,1,9,24,1,7,5,4,3,-888,-888,10,30,-888,2,.0020000001,-888,1,2,30,2,-888,-888,2,2016
9.3499622,38.614777,2,3,2,,2,2,1,1,,,,,1,1,2,,5,-888,2,,1,2,2,2,,,,,,4,10,5,3,3,-888,-888,150,180,-888,2,9,-888,1,1,30,2,2,2,2,2017
9.376996,38.619717,2,3,2,,2,2,3,1,,,,,1,1,2,,3,-888,2,,1,2,2,2,,,,,,4,7,5,4,3,120,120,180,180,-888,1,10,2,1,2,60,2,4,3,3,2018
9.3566504,38.624142,2,3,2,,2,1,4,1,,,,,5,,2,,3,-888,2,,1,2,2,2,,,,,,4,10,5,3,3,-888,-888,15,15,-888,1,10,2,1,3,90,2,2,3,2,2019
9.3812113,38.623695,2,3,2,,2,2,5,1,,,,,1,1,2,,3,-888,2,,1,2,2,2,,,,,,4,7,5,4,3,-888,-888,120,120,-888,2,12,-888,1,3,30,2,2,3,2,2020
9.3763762,38.620289,8,3,2,,2,2,4,1,,,,,1,1,2,,3,-888,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,180,180,-888,2,12,4,1,2,20,3,3,-888,3,2021
9.3684292,38.608646,7,3,2,,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,4,7,5,4,3,-888,-888,180,180,-888,1,13,2,2,2,20,-888,-888,-888,-888,2022
9.3765297,38.617039,8,3,2,,2,1,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,1,7,5,3,3,240,240,180,180,-888,2,12,-888,1,2,20,-888,3,-888,3,2023
9.3662806,38.609062,9,3,2,,2,2,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,180,180,-888,1,11,2,1,2,30,2,2,-888,2,2024
9.3516197,38.607666,8,3,1,5,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,4,7,5,4,3,-888,-888,60,60,-888,2,12,-888,1,3,60,2,2,-888,2,2025
9.3644848,38.606586,9,3,2,,2,1,5,1,,,,,1,2,2,,3,-888,2,,1,2,2,2,,,,,,4,7,5,3,3,-888,-888,180,180,-888,1,12,2,1,2,30,3,3,-888,3,2026
9.3245869,38.610703,8,3,2,,2,1,5,1,,,,,5,,2,,3,-888,2,,1,2,2,2,,,,,,4,7,4,2,3,240,-888,1,-888,-888,2,.0020000001,2,2,.0020000001,4,-888,-888,-888,-888,2027
8.9231005,38.921417,8,3,2,,2,1,4,1,,,,,5,,2,,3,2,2,,1,2,2,2,,,,,,1,7,5,3,3,120,-888,90,90,120,2,-888,-888,1,3,10,2,3,-888,2,2028
8.9258938,38.922043,8,3,2,,1,1,4,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,3,7,4,3,3,120,-888,120,120,250,1,4,5,1,4,40,2,2,2,3,2029
9.0648193,38.672737,1,2,1,26,1,1,5,1,,,,,2,,2,,3,10,2,,-999,1,,1,1,2,1,5,12,1,1,3,3,2,120,150,15,4,120,1,5,4,2,3,20,-888,-888,-888,-888,2030
8.9232035,38.925213,8,3,2,,2,1,5,1,,,,,5,,2,,3,2,2,,1,2,2,2,,,,,,1,7,4,2,2,180,180,120,20,-888,2,25,2,1,2,15,2,2,3,2,2031
8.9214783,38.923267,8,3,2,,2,1,5,1,,,,,1,2,2,,3,2,2,,1,2,2,2,,,,,,1,3,5,3,2,180,180,10,10,-888,1,5,4,1,2,10,2,3,3,4,2032
8.9251041,38.924355,8,3,2,,2,2,4,1,,,,,1,2,2,,3,2,2,,1,2,2,2,,,,,,3,7,4,4,3,-888,-888,15,20,-888,1,3,2,1,2,15,2,2,3,3,2033
8.9204531,38.928577,8,3,2,,2,2,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,1,10,4,3,3,180,180,5,5,-888,2,-888,-888,1,.25,2,2,-888,-888,3,2034
8.9386063,38.919491,9,3,2,,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,1,10,4,3,3,240,240,90,90,240,1,-888,2,1,4,30,2,2,2,2,2035
8.913352,38.909397,8,3,2,,2,2,5,1,,,,,5,,2,,3,3,2,,1,2,2,2,,,,,,3,8,5,4,3,180,180,120,20,-888,2,4,4,2,1,30,-888,-888,-888,-888,2036
8.9241171,38.90744,8,3,2,,2,2,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,1,10,5,4,3,180,180,60,120,180,2,2,5,2,.5,5,-888,-888,-888,-888,2037
8.9113274,38.916939,8,3,2,,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,3,10,4,3,3,240,240,90,2,-888,1,-888,2,1,2,20,1,2,2,4,2038
8.91609,38.91724,8,3,2,,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,3,10,5,4,3,-888,-888,120,20,-888,1,-888,3,1,1,30,4,3,-888,3,2039
8.9124022,38.911152,8,3,2,,2,1,5,1,,,,,1,1,2,,4,2,2,,1,2,2,2,,,,,,3,10,5,3,2,-888,-888,60,15,-888,2,-888,3,2,2,30,2,2,2,2,2040
8.9125118,38.917114,8,3,2,,2,2,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,3,10,4,3,3,180,180,120,15,-888,1,-888,5,1,1,30,-888,-888,-888,-888,2041
8.9144411,38.912941,9,3,2,,2,2,5,1,,,,,5,,2,,5,1,2,,1,2,2,2,,,,,,3,10,5,4,3,-888,-888,120,30,-888,1,-888,2,1,-888,,4,2,3,2,2042
8.9182339,38.928905,8,3,2,,2,1,5,1,,,,,5,,2,,3,2,2,,1,2,2,2,,,,,,3,10,5,3,3,180,180,60,15,-888,2,2,5,1,1,15,1,1,3,2,2043
8.9458265,38.938622,9,3,2,,1,1,5,1,,,,,1,2,1,2,3,1,2,,1,2,2,2,,,,,,3,10,5,4,3,-888,-888,90,90,-888,2,-888,-888,1,4,90,2,2,3,2,2044
8.9321213,38.939148,8,3,2,,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,3,10,5,3,3,-888,-888,-888,-888,-888,2,-888,-888,2,-888,,-888,-888,-888,-888,2045
8.9537458,38.935898,9,3,2,,2,1,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,1,10,5,4,3,-888,-888,60,60,-888,2,-888,2,2,3,120,2,-888,-888,-888,2046
8.9269972,38.939793,8,3,2,,1,1,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,1,10,5,4,2,-888,-888,180,30,-888,2,1,2,1,1.5,40,2,-888,-888,-888,2047
8.9288683,38.940876,8,3,2,,2,2,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,3,10,5,3,3,180,-888,180,10,-888,2,1,2,1,-888,,2,2,-888,2,2048
8.9173279,38.92548,9,3,2,,1,2,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,1,10,5,4,3,180,180,150,10,-888,1,1.5,3,1,1.5,45,2,3,-888,3,2049
8.9188089,38.930462,9,3,2,,2,2,5,1,,,,,5,,2,,3,2,2,,1,2,2,2,,,,,,1,10,5,2,2,-888,-888,120,10,-888,1,-888,2,1,1,30,2,2,3,2,2050
8.9113884,38.911987,8,3,2,,2,2,5,1,,,,,5,,2,,3,1,2,,1,2,2,2,,,,,,3,7,5,4,3,240,240,30,5,-888,1,-888,2,1,.5,10,2,3,-888,2,2051
8.94452,38.919014,2,3,2,,1,1,2,1,,,,,1,3,2,,3,1,2,,1,2,2,2,,,,,,1,10,5,4,3,120,120,90,90,100,2,-888,-888,1,2,60,-888,-888,3,3,2052
9.0666332,38.666424,1,1,1,26,1,1,3,1,,,,,2,,2,,2,1,1,2,5,1,,1,1,2,1,5,12,1,1,3,3,3,120,-888,60,10,-888,2,2,-888,1,2,30,1,2,1,1,2053
9.0665951,38.496605,1,3,1,20,2,1,5,1,,,,,1,1,1,2,2,1,1,3,1,2,2,1,1,5,2,15,12,1,7,5,4,3,90,90,30,10,60,1,4,3,1,1,30,1,3,-888,2,2054
9.0904427,38.908348,1,3,1,7,2,2,2,1,,,,,1,1,1,2,1,5,1,3,4,2,2,1,1,1,1,0,,1,1,5,4,3,-888,-888,20,20,-888,1,1,4,2,1,25,-888,-888,-888,-888,2055
9.0879297,38.914402,1,2,1,15,1,2,5,1,,,,,1,1,1,4,4,1,2,,1,2,2,1,1,1,1,0,,1,1,5,4,3,-888,-888,10,10,-888,1,.001,5,1,2,30,-888,3,3,3,2056
9.3500128,38.614239,8,3,1,7,1,1,5,1,,,,,1,1,2,,3,1,2,,1,2,2,2,,,,,,4,7,5,4,3,250,-888,30,30,-888,1,18,5,1,1,30,1,3,2,2,2057
9.3496923,38.6147,8,3,2,,2,2,5,1,,,,,1,1,2,,4,2,2,,1,2,2,2,,,,,,4,10,5,4,3,-888,-888,45,45,-888,1,18,2,1,2,60,2,-888,-888,-888,2058
8.6324844,38.499573,1,2,1,14,2,2,5,1,,,,,5,,2,,4,1,2,,1,2,2,1,1,5,2,3,12,1,7,5,4,3,180,180,5,5,-888,1,.0049999999,2,1,.0049999999,10,2,2,3,2,2059
8.6327295,38.499756,9,3,2,,2,1,5,1,,,,,1,2,2,,3,2,2,,1,2,2,1,1,1,1,7,-888,1,7,5,4,3,-888,-888,3,3,-888,1,.0049999999,2,1,.003,5,-888,2,-888,2,2060
8.6313505,38.500977,9,3,2,,1,1,5,1,,,,,1,3,2,,3,5,2,,1,2,2,1,1,1,1,7,24,1,1,4,3,2,-888,-888,1,1,-888,1,.0020000001,2,1,.0020000001,5,2,2,1,2,2061
8.6326809,38.500145,9,3,1,14,2,1,5,1,,,,,5,,2,,3,1,2,,1,2,2,1,1,5,1,5,7,1,7,5,4,4,240,240,10,10,-888,1,1,2,1,1,10,2,5,-888,3,2062
8.6315308,38.501087,1,2,1,14,2,1,2,1,,,,,1,1,2,,4,1,2,,1,2,2,1,1,1,1,10,24,1,1,4,2,2,-888,-888,5,5,-888,1,.000099999997,2,1,.00050000002,5,2,3,3,3,2063
8.6321239,38.499863,1,2,1,15,1,1,4,1,,,,,1,3,1,7,3,1,2,,1,2,2,1,1,5,1,10,12,1,5,5,4,3,120,120,3,-888,-888,1,.0020000001,2,2,.003,10,-888,-888,-888,-888,2064
8.6291904,38.495792,8,3,2,,2,1,4,1,,,,,1,1,2,,3,3,2,,1,2,2,1,1,1,1,14,24,1,7,5,3,3,-888,-888,15,15,-888,2,1,3,1,1,20,2,3,-888,3,2065
8.6307592,38.502193,8,3,2,,2,1,5,1,,,,,1,2,1,4,3,1,2,,1,2,2,1,1,5,1,15,24,1,7,4,4,3,120,120,2,2,-888,1,.001,3,1,.0020000001,4,2,4,-888,3,2066
8.6315413,38.503094,1,2,1,15,2,1,4,1,,,,,1,3,2,,1,1,2,,1,2,2,1,1,1,1,10,24,1,7,5,3,2,180,180,5,5,-888,2,.0049999999,2,1,.003,5,3,3,4,3,2067
8.6308928,38.502869,8,3,2,,2,2,2,1,,,,,1,1,2,,4,1,2,,4,2,2,1,1,1,2,10,24,1,7,4,2,2,-888,240,3,3,-888,2,.0020000001,4,1,.003,5,5,5,3,4,2068
8.6308146,38.502537,8,3,2,,2,1,5,1,,,,,1,3,2,,3,15,2,,1,2,2,1,1,1,2,7,24,1,7,4,4,3,-888,-888,5,5,-888,1,.000099999997,2,1,.00019999999,3,1,2,3,2,2069
8.6065655,38.602795,1,2,1,10,1,2,4,2,8,3,1,2,1,2,1,5,3,2,2,,1,2,2,1,1,1,1,15,24,1,7,4,2,3,240,240,10,-888,-888,1,.00030000001,2,1,.00050000002,5,-888,2,-888,2,2070
8.7308187,38.936272,1,3,1,4,2,2,3,1,,,,,1,2,2,,3,1,2,,1,2,2,2,,,,,,3,10,5,4,3,-888,-888,30,5,-888,1,2,2,1,2,60,2,2,-888,2,2071
8.7110825,38.93502,1,3,2,,2,2,2,1,,,,,5,,2,,5,2,2,,1,2,2,2,,,,,,4,7,5,4,3,-888,-888,30,30,-888,2,4,-888,1,1,30,-888,2,-888,3,2072
8.7351913,38.950768,1,3,1,15,2,1,5,1,,,,,5,,2,,3,2,2,,1,2,2,2,,,,,,4,7,5,4,3,150,120,80,30,-888,2,3,-888,2,1,20,-888,-888,-888,-888,2073
8.7359772,38.950943,1,3,1,14,2,1,5,1,,,,,1,1,2,,3,5,2,,1,2,2,2,,,,,,4,7,5,4,3,150,120,150,120,-888,2,3,-888,2,1.5,60,,,,2,2074
8.7227879,38.932804,2,3,2,,2,2,1,1,,,,,1,1,2,,3,2,2,,1,2,2,2,,,,,,3,7,4,4,2,90,60,30,5,-888,1,4,2,1,.00050000002,10,2,2,3,2,2075
8.729353,38.937019,1,3,2,,2,2,2,1,,,,,1,3,2,,3,2,2,,1,2,2,2,,,,,,1,10,4,2,3,90,75,3,3,-888,2,2,-888,2,1,20,1,3,-888,2,2076
8.7423801,38.954781,1,3,1,10,2,2,5,1,,,,,1,2,1,4,4,1,2,,1,2,2,1,1,5,1,7,24,1,7,5,2,3,120,90,30,5,-888,1,.00079999998,3,2,.00050000002,5,-888,-888,-888,-888,2077
8.8468218,38.504997,1,2,1,15,2,2,3,1,,,,,1,2,2,,4,1,2,,4,1,,1,1,1,1,2,3,1,1,1,1,1,45,45,1,1,-888,1,3,2,2,2,20,2,-888,-888,3,2078
8.8486891,38.497986,1,2,1,20,2,1,5,1,,,,,1,2,2,,3,1,2,,4,2,2,1,1,1,1,1,12,1,7,5,3,2,90,90,5,5,-888,2,1,5,2,1,10,2,2,3,3,2079
9.0698118,38.88892,1,2,1,-888,2,1,5,1,,,,,1,3,2,,4,1,2,,4,2,2,1,1,2,1,12,6,1,6,5,3,3,45,45,10,10,-888,2,5,-888,2,2,30,-888,-888,-888,-888,2080
8.8710938,38.827545,9,3,1,7,2,1,5,1,,,,,1,1,2,,3,1,2,,1,2,2,1,1,1,2,4,10,1,10,5,3,3,60,45,15,5,-888,2,1,-888,1,.00060000003,5,2,3,-888,2,2081
8.6067286,38.606682,2,3,1,3,2,2,4,1,,,,,1,2,2,,6,2,2,,1,2,2,2,,,,,,3,7,5,3,3,-888,-888,5,5,-888,1,3,4,2,.5,15,-888,-888,-888,-888,2082
8.7512684,38.984344,1,2,2,,2,2,4,1,,,,,1,3,1,6,1,5,1,3,4,2,2,1,1,1,1,2,.5,1,10,3,2,2,90,75,10,10,60,2,.050000001,4,1,.0099999998,15,4,4,4,5,2083
8.7525463,38.984547,1,2,1,0,1,2,2,1,,,,,1,3,2,,3,2,1,3,1,2,2,1,1,1,1,0,,1,1,5,4,1,90,90,10,10,40,1,1,4,2,.5,5,,,,4,2084
8.7570763,38.986797,2,3,2,,1,2,2,1,,,,,1,1,2,,3,2,1,2,4,2,2,2,,,,,,5,7,5,4,2,120,120,15,20,60,1,30,2,1,.5,10,5,2,1,1,2085
8.7470665,38.98381,1,1,2,,2,2,2,1,,,,,1,3,1,5,1,20,1,2,2,2,1,1,1,1,1,5,2,1,1,3,1,1,120,90,5,5,60,1,.5,4,1,1,30,4,4,2,2,2086
8.7547417,38.985249,2,3,2,,2,2,4,1,,,,,1,3,1,2,6,45,2,,1,2,2,1,1,1,1,4,.5,1,10,5,4,2,120,90,30,30,60,1,30,2,1,.2,10,2,2,2,2,2087
8.746829,38.986004,1,2,1,7,2,1,4,2,10,2,,2,1,3,1,1,1,10,1,2,1,2,2,1,1,1,1,8,4,1,1,3,1,1,120,60,5,5,90,1,10,2,2,1.5,20,2,1,1,2,2088
8.7485313,38.981384,1,1,1,10,2,2,2,1,,,,,1,3,2,,1,15,1,2,2,1,,1,1,1,1,5,3,1,1,1,1,1,180,120,1,1,60,1,.02,2,2,.1,5,2,1,1,2,2089
8.74716,38.979019,1,3,1,7,2,2,4,1,,,,,1,2,1,1,1,60,1,2,2,2,2,1,1,1,1,10,2,1,1,3,1,1,120,90,5,5,60,1,2.5,2,2,3,30,1,1,2,2,2090
8.7468882,38.980515,1,2,2,,2,1,5,1,,,,,1,3,1,4,4,1,1,4,1,1,,1,1,1,1,4,1,1,7,3,1,1,120,90,3,4,60,2,2,4,2,2,15,4,2,2,4,2091
8.7551155,38.986328,2,3,2,,2,2,2,2,9,3,2,2,1,2,1,7,5,5,2,,1,1,,1,1,2,1,4,2,1,11,5,2,1,150,120,15,30,120,2,3,2,2,1.5,15,2,1,1,2,2092
8.7464399,38.979237,1,2,1,10,1,1,4,1,,,,,1,2,2,,6,5,2,,1,2,2,1,1,2,1,15,2,1,1,5,2,2,180,150,20,5,120,1,1.5,2,1,1.5,15,1,1,2,2,2093
8.7486582,38.980038,1,2,1,1,2,2,2,1,,,,,1,3,1,3,1,30,1,4,4,1,,1,1,1,1,0,,1,1,1,1,1,150,120,1,1,60,1,2.5,1,2,4,45,3,3,3,3,2094
8.747098,38.980885,2,3,2,,2,1,5,2,10,2,,2,1,3,1,12,1,30,1,3,4,2,2,1,1,2,1,7,2,1,1,3,1,1,120,90,2,2,40,1,2,2,1,1,30,2,2,1,2,2095
8.7467203,38.978722,1,2,2,,2,2,2,1,,,,,1,3,1,6,1,10,1,2,3,1,,1,1,1,1,7,6,1,6,3,1,1,180,150,5,5,90,1,1.5,4,2,3,40,3,3,3,3,2096
8.7524176,38.985882,1,2,2,,1,2,1,1,,,,,1,3,1,4,1,30,1,2,4,2,2,1,1,2,1,0,,1,6,5,1,1,180,120,5,5,90,2,1.5,2,2,2,30,2,2,2,2,2097
8.749651,38.981178,1,2,1,2,2,1,4,1,,,,,1,1,1,1,1,10,2,,1,2,2,1,1,1,1,5,2,1,1,3,1,1,150,120,5,5,90,2,.0099999998,4,1,2,10,4,4,2,4,2098
8.7471981,38.98193,1,2,1,7,1,1,3,1,,,,,1,2,1,4,1,30,1,2,3,1,,1,1,1,1,2,.5,1,1,3,1,1,80,90,5,5,50,2,4,4,2,4,60,5,2,2,2,2099
8.7471046,38.978962,1,2,2,,1,2,1,1,,,,,1,3,2,,1,40,1,2,2,1,,1,1,1,1,7,24,1,7,3,1,1,120,60,5,5,60,2,3,2,1,2.5,40,1,1,1,1,2100
8.7489204,38.981171,1,2,2,,2,2,2,1,,,,,1,3,1,11,1,5,1,2,4,1,,1,1,1,1,5,3,1,4,3,1,1,90,60,5,5,45,2,.0099999998,2,2,3,15,3,3,3,3,2101
8.7507191,38.983273,2,3,1,10,2,2,2,1,,,,,1,3,1,1,1,10,1,2,2,2,2,1,1,1,1,0,,1,7,3,1,1,150,120,5,5,120,1,.0099999998,3,1,1,10,2,2,2,2,2102
8.7519541,38.986244,1,2,1,2,1,1,4,1,,,,,1,3,1,6,1,5,1,2,3,1,,1,1,1,1,5,2,1,1,3,1,1,60,30,5,5,30,2,10,2,1,3,15,1,1,1,2,2103
8.7481585,38.982708,2,2,2,,2,2,4,1,,,,,1,3,1,1,3,10,1,2,4,1,,1,1,1,1,15,2,1,1,5,4,2,90,45,5,5,50,2,.050000001,4,1,2,15,3,2,2,2,2104
8.746603,38.989407,1,2,2,,2,2,4,1,,,,,1,3,1,-888,6,30,1,3,3,1,,1,1,1,1,5,1,1,1,1,1,1,120,90,5,5,90,2,1.5,2,2,1,40,2,1,2,2,2105
8.7955027,38.999416,1,2,1,3,2,2,1,1,,,,,1,3,2,,3,2,2,,1,2,2,1,1,5,2,5,4,1,10,5,1,1,180,120,5,5,90,1,6,1,1,6,60,1,1,1,2,2106
8.7941351,39.001175,1,2,2,,2,2,2,1,,,,,1,3,1,5,2,5,1,3,3,1,,1,1,2,1,15,6,1,6,1,1,1,60,45,5,5,30,2,4.5,2,2,3,10,2,4,2,3,2107
8.7957993,38.999893,1,2,1,20,2,1,3,2,10,2,,1,1,3,2,,4,2,2,,1,2,2,1,1,5,2,15,24,1,10,5,4,3,90,80,10,10,45,1,6,4,1,.050000001,5,4,4,2,4,2108
8.746213,38.97839,1,3,1,10,2,2,2,1,,,,,1,1,1,1,1,10,1,2,2,1,,1,1,1,1,15,4,1,10,3,1,1,180,90,5,5,90,1,2,2,1,1,10,2,2,2,2,2109
8.7944565,39.000416,1,2,2,,2,2,2,1,,,,,1,3,2,,6,5,2,,1,2,2,1,1,2,1,10,8,1,10,5,2,2,90,60,5,5,60,2,5,4,2,1,25,3,3,3,2,2110
8.7952528,39.003445,1,2,2,,2,2,1,1,,,,,1,1,2,,3,2,2,,1,2,2,1,1,1,2,5,4,1,10,5,2,3,150,120,5,5,90,2,8,4,1,1,5,4,2,1,2,2111
8.7914438,38.999477,1,2,2,,2,1,2,1,,,,,1,2,1,1,6,2,2,,4,1,,1,1,5,2,8,3,1,7,1,1,1,120,90,5,5,90,2,5,2,2,4,30,4,4,2,4,2112
8.782774,38.998516,1,2,2,,2,2,2,1,,,,,1,3,1,1,6,10,2,,1,2,2,1,1,2,1,5,6,1,10,5,2,2,120,90,5,5,60,2,6,2,2,20,1,2,1,1,4,2113
8.7825193,38.999046,1,2,1,3,2,1,2,1,,,,,1,3,2,,4,5,2,,4,2,2,1,1,2,2,15,1,1,1,3,1,1,120,110,10,10,90,1,5,2,2,6,40,3,2,2,2,2114
8.7942734,39.002438,1,3,1,10,2,2,2,1,,,,,1,3,2,,5,5,2,,1,2,2,1,1,2,2,6,2,1,10,5,2,2,120,90,10,10,60,2,5,2,1,1.5,30,2,1,2,2,2115
8.7980413,39.002487,1,2,1,4,2,1,1,1,,,,,1,3,2,,4,3,2,,1,2,2,1,1,5,2,18,5,1,10,5,2,2,120,90,10,10,60,1,6,4,1,3,30,2,1,2,2,2116
8.7910824,39.001823,1,2,1,10,2,2,2,1,,,,,1,3,1,5,5,2,2,,1,2,2,1,1,1,1,5,3,1,7,5,2,2,120,90,5,5,60,1,8.5,2,2,1.5,15,3,3,3,2,2117
8.7989388,39.001099,1,2,1,2,2,1,1,2,10,2,,2,1,3,2,,6,2,2,,1,2,2,1,1,2,2,3,4,1,10,5,2,2,120,80,5,5,45,1,1,2,1,5,5,2,1,1,2,2118
8.7947521,38.998283,1,2,2,,2,2,2,1,,,,,1,2,2,,3,2,2,,1,2,2,1,1,2,1,6,2,1,1,1,1,1,120,90,10,10,60,1,5,2,2,3,45,3,2,2,2,2119
8.7945223,39.005016,6,3,2,,2,2,1,1,,,,,1,3,2,,6,10,2,,1,2,2,1,1,5,2,4,4,1,10,5,3,1,90,60,10,10,45,1,6,2,2,2.5,30,2,2,2,2,2120
8.7894039,39.005089,6,3,2,,2,2,2,1,,,,,5,,2,,3,2,2,,1,2,2,1,1,5,2,2,6,1,10,5,4,3,120,90,10,10,60,2,5,2,1,1,15,2,2,4,2,2121
8.7918224,39.001911,1,2,2,,2,1,4,1,,,,,1,3,1,2,4,1,2,,4,2,2,1,1,5,1,4,2,1,7,5,4,3,150,120,2,2,120,1,3,2,2,4,30,4,2,2,4,2122
8.7863016,39.005291,1,2,1,1,1,1,4,1,,,,,1,3,1,3,5,10,2,,1,2,2,1,1,2,2,15,6,1,1,5,2,2,120,90,15,15,60,1,5,2,1,1.5,30,2,2,2,1,2123
8.7848835,39.00016,1,2,2,,2,2,1,1,,,,,1,3,1,1,2,30,2,,4,1,,1,1,2,1,25,6,1,7,3,1,1,120,90,5,5,60,1,2,2,2,1,30,4,4,2,4,2124
