,lat,long,garbage_distance,road_safety,road_rainy_season,distance_piazza,distance_leghar,distance_minibus,distance_motorcycle,distance_light_rail,healthcare_distance,healthcare_satisfaction,bl_sd45,satisfaction_education,water_unavailable_valYES_when_bl_dw19_val1,water_unavailable_valNO_when_bl_dw19_val1,water_source_cooking_val1_when_bl_dw31_val2,water_source_cooking_val2_when_bl_dw31_val2,water_source_cooking_val3_when_bl_dw31_val2,water_source_cooking_val4_when_bl_dw31_val2,water_source_cooking_val5_when_bl_dw31_val2,water_source_cooking_val6_when_bl_dw31_val2,water_source_cooking_val7_when_bl_dw31_val2,water_source_cooking_val8_when_bl_dw31_val2,water_source_cooking_val9_when_bl_dw31_val2,water_source_cooking_val10_when_bl_dw31_val2,water_source_cooking_val11_when_bl_dw31_val2,water_location_cooking_val1_when_bl_dw31_val2,water_location_cooking_val2_when_bl_dw31_val2,water_location_cooking_val3_when_bl_dw31_val2,water_interruptions_cooking_valYES_when_bl_dw31_val2,water_interruptions_cooking_valNO_when_bl_dw31_val2,pit_latrine_depth_val1_when_bl_dw39_val1,pit_latrine_depth_val2_when_bl_dw39_val1,pit_latrine_depth_val3_when_bl_dw39_val1,toilet_num_households,garbage_frequency_val1_when_bl_dw46_val1,garbage_frequency_val2_when_bl_dw46_val1,garbage_frequency_val3_when_bl_dw46_val1,garbage_frequency_val4_when_bl_dw46_val1,garbage_frequency_val5_when_bl_dw46_val1,other_drain_valYES_when_bl_dw53_val2,other_drain_valNO_when_bl_dw53_val2,electricity_source_val1_when_bl_dw56_val1,electricity_source_val2_when_bl_dw56_val1,electricity_source_val3_when_bl_dw56_val1,electricity_source_val4_when_bl_dw56_val1,electricity_source_val5_when_bl_dw56_val1,electricity_payment_val1_when_bl_dw56_val1,electricity_payment_val2_when_bl_dw56_val1,electricity_payment_val3_when_bl_dw56_val1,electricity_payment_val4_when_bl_dw56_val1,electricity_payment_val5_when_bl_dw56_val1,electricity_always_valYES_when_bl_dw56_val1,electricity_always_valNO_when_bl_dw56_val1,electricity_interruptions,electricity_outages_length,education_distance,water_source_drinking_val1,water_source_drinking_val2,water_source_drinking_val3,water_source_drinking_val4,water_source_drinking_val5,water_source_drinking_val6,water_source_drinking_val7,water_source_drinking_val8,water_source_drinking_val9,water_source_drinking_val10,water_source_drinking_val11,water_location_drinking_val1,water_location_drinking_val2,water_location_drinking_val3,water_interruptions_drinking_val_NO,water_treated_val_YES,water_treated_val_NO,water_quality_concerns_val_YES,water_quality_concerns_val_NO,water_satisfaction_val1,water_satisfaction_val2,water_satisfaction_val3,water_satisfaction_val4,water_satisfaction_val5,water_drinking_cooking_same_val_YES,toilet_type_val2,toilet_type_val3,toilet_type_val4,toilet_type_val5,toilet_shared_val_YES,toilet_shared_val_NO,garbage_disposal_val1,garbage_disposal_val2,garbage_disposal_val3,garbage_disposal_val4,garbage_disposal_val5,garbage_disposal_val6,garbage_regular_val_NO,waste_water_disposal_val1,waste_water_disposal_val2,waste_water_disposal_val3,waste_water_disposal_val4,waste_water_disposal_val5,storm_drain_val_YES,electricity_access_val_NO,lighting_source_val1,lighting_source_val2,lighting_source_val3,lighting_source_val4,lighting_source_val5,lighting_source_val6,cooking_fuel_val1,cooking_fuel_val2,cooking_fuel_val3,cooking_fuel_val4,cooking_fuel_val5,cooking_fuel_val6,cooking_fuel_val7,cooking_fuel_val8,cooking_fuel_val9,cooking_fuel_val10,cooking_fuel_val11,road_type_val1,road_type_val2,road_type_val3,road_type_val4,road_type_val5,healthcare_used_val_YES,healthcare_used_val_NO,education_used_val_YES,education_used_val_NO,satisfaction_num_classrooms_val_NaN,satisfaction_num_classrooms_val_1,satisfaction_num_classrooms_val_2,satisfaction_num_classrooms_val_3,satisfaction_num_classrooms_val_4,satisfaction_num_classrooms_val_5,satisfaction_num_textbooks_val_NaN,satisfaction_num_textbooks_val_1,satisfaction_num_textbooks_val_2,satisfaction_num_textbooks_val_3,satisfaction_num_textbooks_val_4,satisfaction_num_textbooks_val_5,satisfaction_cost_textbooks_val_NaN,satisfaction_cost_textbooks_val_1,satisfaction_cost_textbooks_val_2,satisfaction_cost_textbooks_val_3,satisfaction_cost_textbooks_val_4,satisfaction_cost_textbooks_val_5
1669,9.1381149,38.585518,2,1,4,-888,-888,15,120,-888,20,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 12.],[ 12.],[ 12.],0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1670,9.1229534,38.59885,-777,1,4,-888,-888,30,60,-888,-888,2,10,-888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[ 2.],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 15.],[ 15.],[ 15.],0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,9.3342972,38.695663,2,2,4,60,60,5,5,60,7,5,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 10.],[ 10.],[ 10.],0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1672,9.335391,38.695175,-777,2,4,240,-888,60,60,-888,10,-888,-888,-888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[ nan],[ nan],0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,9.3481426,38.693039,-777,2,4,120,-888,30,40,-888,9,5,1,-888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[ nan],[ nan],0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,9.3319912,38.696938,-777,3,1,180,-888,2,10,180,7,5,2.5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 28.],[ 28.],[ 28.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1675,9.3331919,38.695496,2,2,2,120,120,2,10,120,8,2,-888,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,[ 16.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,[ 5.],[ 5.],[ 5.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1676,9.333293,38.694286,-777,2,4,120,-888,5,10,-888,-888,2,-888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 3.],[ 3.],[ 3.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1677,9.3362188,38.695019,3,4,1,60,-888,3,20,60,7,4,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 5.],[ 5.],[ 5.],0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1678,9.3361473,38.694767,3,1,1,90,90,1,10,60,7,1,0.25,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 10.],[ 10.],[ 10.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1679,9.335063,38.695282,5,2,1,-888,-888,1,120,-888,-888,2,-888,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[ nan],[ nan],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1680,9.3346148,38.69421,-777,2,4,180,240,10,30,120,7,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 4.],[ 4.],[ 4.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1681,9.3333893,38.693424,-777,2,3,120,90,10,60,120,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 10.],[ 10.],[ 10.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1682,9.3350782,38.694504,-777,2,3,120,150,5,15,90,8,5,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 30.],[ 30.],[ 30.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1683,9.3341742,38.691124,-777,2,4,120,-888,10,30,-888,7,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,[ 8.],[ 8.],[ 8.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1684,9.3402309,38.694775,2,2,2,90,-888,15,25,-888,-888,3,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 6.],[ 6.],[ 6.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1685,9.3316145,38.690582,3,2,4,180,-888,20,25,-888,-888,5,-888,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,[ 15.],[ 15.],[ 15.],0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1686,9.3324356,38.693096,-777,1,4,120,150,10,30,120,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 5.],[ 5.],[ 5.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1687,9.3320599,38.696468,-777,1,1,60,90,3,5,60,6,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[ 5.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 15.],[ 15.],[ 15.],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1688,9.332386,38.695976,5,2,3,60,80,2,10,-888,11,5,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 6.],[ 6.],[ 6.],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1689,9.3285379,38.69701,5,2,2,120,-888,15,20,-888,-888,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[ nan],[ nan],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1690,9.4282589,38.656311,5,1,1,90,120,5,5,90,2,3,1.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 4.],[ 4.],[ 4.],0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1691,9.4254818,38.65477,-777,1,1,40,-888,5,5,60,0.5,2,0.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 15.],[ 15.],[ 15.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1692,9.3109159,38.752899,-777,2,2,90,90,5,15,60,7,-888,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[-888.],[-888.],[-888.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1693,9.4256878,38.655354,3,2,1,180,-888,20,20,180,3,5,3,-888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,[ 2.],0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[ 7.],[ 7.],[ 7.],0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1694,9.4236879,38.655365,-777,2,1,75,-888,5,5,-888,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[ 2.],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,[ 15.],[ 15.],[ 15.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1695,9.425169,38.655807,-777,2,1,120,-888,5,5,-888,1.5,-888,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[ 3.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 15.],[ 15.],[ 15.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1696,9.4259634,38.654633,-777,1,3,180,-888,-888,5,5,3,2,-888,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,[ 15.],[ 15.],[ 15.],0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1697,9.4262667,38.655071,5,1,3,90,105,10,10,-888,-888,4,-888,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 8.],[ 8.],[ 8.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1698,9.4205647,38.656456,-777,3,1,120,190,240,15,15,2,5,1.5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 10.],[ 10.],[ 10.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1699,9.4277391,38.655415,10,1,2,120,140,5,5,150,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[ 7.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 10.],[ 10.],[ 10.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1700,9.4268465,38.655586,2,2,2,120,240,5,5,180,-888,5,-888,-888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[ 2.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 15.],[ 15.],[ 15.],0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,9.4320393,38.653751,5,4,3,120,180,5,5,240,0.5,1,0.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[ 6.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 15.],[ 15.],[ 15.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1702,9.4329672,38.652054,-777,1,1,60,90,5,5,90,0.5,2,0.25,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,[ 4.],0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,[ 6.],[ 6.],[ 6.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1703,9.432415,38.651901,-777,4,1,90,120,2,2,-888,1,4,0.25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,[ 2.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,[ 5.],[ 5.],[ 5.],0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1704,9.4284277,38.654747,-777,2,3,60,-888,5,5,-888,-888,-888,-888,-888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[ 4.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 4.],[ 4.],[ 4.],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,9.4289198,38.654999,3,1,3,90,-888,10,10,-888,1,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,[ 2.],0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,[ 15.],[ 15.],[ 15.],0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
